step,tag,value
0,val/acc,0.49970000982284546
0,val/acc,0.5120000243186951
0,val/acc,0.5205000042915344
0,val/acc,0.5295000076293945
0,val/acc,0.5573999881744385
1,val/acc,0.6496999859809875
1,val/acc,0.5809000134468079
1,val/acc,0.5575000047683716
1,val/acc,0.6039000153541565
1,val/acc,0.5896999835968018
2,val/acc,0.7174999713897705
2,val/acc,0.6525999903678894
2,val/acc,0.6421999931335449
2,val/acc,0.7064999938011169
2,val/acc,0.7203999757766724
3,val/acc,0.7032999992370605
3,val/acc,0.7246000170707703
3,val/acc,0.7414000034332275
3,val/acc,0.7106999754905701
3,val/acc,0.6765999794006348
4,val/acc,0.7409999966621399
4,val/acc,0.7771999835968018
4,val/acc,0.7505000233650208
4,val/acc,0.7253999710083008
4,val/acc,0.6933000087738037
5,val/acc,0.8050000071525574
5,val/acc,0.786899983882904
5,val/acc,0.8258000016212463
5,val/acc,0.8004000186920166
5,val/acc,0.7735000252723694
6,val/acc,0.8041999936103821
6,val/acc,0.7817000150680542
6,val/acc,0.8033999800682068
6,val/acc,0.7591000199317932
6,val/acc,0.8202000260353088
7,val/acc,0.8335000276565552
7,val/acc,0.8269000053405762
7,val/acc,0.8277000188827515
7,val/acc,0.816100001335144
7,val/acc,0.8407999873161316
8,val/acc,0.8565000295639038
8,val/acc,0.8360999822616577
8,val/acc,0.8342000246047974
8,val/acc,0.8482999801635742
8,val/acc,0.8579000234603882
9,val/acc,0.8567000031471252
9,val/acc,0.8719000220298767
9,val/acc,0.8510000109672546
9,val/acc,0.8712999820709229
9,val/acc,0.8597000241279602
10,val/acc,0.8792999982833862
10,val/acc,0.8629000186920166
10,val/acc,0.8704000115394592
10,val/acc,0.873199999332428
10,val/acc,0.8679999709129333
11,val/acc,0.8920000195503235
11,val/acc,0.8819000124931335
11,val/acc,0.890999972820282
11,val/acc,0.8622999787330627
11,val/acc,0.8828999996185303
12,val/acc,0.894599974155426
12,val/acc,0.8891000151634216
12,val/acc,0.8956999778747559
12,val/acc,0.8834999799728394
12,val/acc,0.892300009727478
13,val/acc,0.9000999927520752
13,val/acc,0.8938000202178955
13,val/acc,0.9013000130653381
13,val/acc,0.8952999711036682
13,val/acc,0.9016000032424927
14,val/acc,0.9106000065803528
14,val/acc,0.904699981212616
14,val/acc,0.9075000286102295
14,val/acc,0.9064000248908997
14,val/acc,0.9128999710083008
15,val/acc,0.911899983882904
15,val/acc,0.9121000170707703
15,val/acc,0.9174000024795532
15,val/acc,0.9107999801635742
15,val/acc,0.9168999791145325
16,val/acc,0.9228000044822693
16,val/acc,0.9157000184059143
16,val/acc,0.9218000173568726
16,val/acc,0.9179999828338623
16,val/acc,0.9226999878883362
17,val/acc,0.9247999787330627
17,val/acc,0.9185000061988831
17,val/acc,0.9232000112533569
17,val/acc,0.9186000227928162
17,val/acc,0.925000011920929
18,val/acc,0.925599992275238
18,val/acc,0.920199990272522
18,val/acc,0.9246000051498413
18,val/acc,0.9215999841690063
18,val/acc,0.9261000156402588
19,val/acc,0.9261999726295471
19,val/acc,0.9214000105857849
19,val/acc,0.925000011920929
19,val/acc,0.9214000105857849
19,val/acc,0.9259999990463257
0,val/loss,1.3790364265441895
0,val/loss,1.3797528743743896
0,val/loss,1.332772135734558
0,val/loss,1.3121901750564575
0,val/loss,1.2523714303970337
1,val/loss,1.0333263874053955
1,val/loss,1.214131474494934
1,val/loss,1.2518707513809204
1,val/loss,1.1547844409942627
1,val/loss,1.1911393404006958
2,val/loss,0.8374750018119812
2,val/loss,0.9970073103904724
2,val/loss,1.0390056371688843
2,val/loss,0.8512282371520996
2,val/loss,0.8301220536231995
3,val/loss,0.8680450916290283
3,val/loss,0.8101874589920044
3,val/loss,0.787036657333374
3,val/loss,0.8368485569953918
3,val/loss,0.9634896516799927
4,val/loss,0.7794036865234375
4,val/loss,0.6872304081916809
4,val/loss,0.7564180493354797
4,val/loss,0.8099946975708008
4,val/loss,0.9056631922721863
5,val/loss,0.6055063605308533
5,val/loss,0.652213990688324
5,val/loss,0.5659315586090088
5,val/loss,0.6152111887931824
5,val/loss,0.6886349320411682
6,val/loss,0.6213277578353882
6,val/loss,0.6527737975120544
6,val/loss,0.6232531070709229
6,val/loss,0.7233985662460327
6,val/loss,0.5591490864753723
7,val/loss,0.520639955997467
7,val/loss,0.5404826998710632
7,val/loss,0.556039571762085
7,val/loss,0.5703542232513428
7,val/loss,0.5258121490478516
8,val/loss,0.46066391468048096
8,val/loss,0.5033102631568909
8,val/loss,0.5110193490982056
8,val/loss,0.4760843813419342
8,val/loss,0.4519280195236206
9,val/loss,0.4620530307292938
9,val/loss,0.4492194354534149
9,val/loss,0.47793301939964294
9,val/loss,0.44424858689308167
9,val/loss,0.4749540090560913
10,val/loss,0.3885450065135956
10,val/loss,0.4532420337200165
10,val/loss,0.4203850030899048
10,val/loss,0.4323660731315613
10,val/loss,0.41064298152923584
11,val/loss,0.38531434535980225
11,val/loss,0.3879890441894531
11,val/loss,0.36002540588378906
11,val/loss,0.4191915988922119
11,val/loss,0.40171152353286743
12,val/loss,0.3638494312763214
12,val/loss,0.3525593876838684
12,val/loss,0.343097984790802
12,val/loss,0.399181067943573
12,val/loss,0.37450653314590454
13,val/loss,0.38239583373069763
13,val/loss,0.34513941407203674
13,val/loss,0.3372043967247009
13,val/loss,0.39619338512420654
13,val/loss,0.36793580651283264
14,val/loss,0.3104299008846283
14,val/loss,0.3757227659225464
14,val/loss,0.3315941393375397
14,val/loss,0.33646732568740845
14,val/loss,0.3004072606563568
15,val/loss,0.3493100106716156
15,val/loss,0.3179280757904053
15,val/loss,0.3275294303894043
15,val/loss,0.3164057433605194
15,val/loss,0.3093585968017578
16,val/loss,0.2566143572330475
16,val/loss,0.2951965630054474
16,val/loss,0.32017073035240173
16,val/loss,0.3259941339492798
16,val/loss,0.2963886857032776
17,val/loss,0.25789007544517517
17,val/loss,0.32528430223464966
17,val/loss,0.29938486218452454
17,val/loss,0.2978456914424896
17,val/loss,0.2727953791618347
18,val/loss,0.2637465298175812
18,val/loss,0.3091896176338196
18,val/loss,0.26310572028160095
18,val/loss,0.29189902544021606
18,val/loss,0.28288033604621887
19,val/loss,0.27968764305114746
19,val/loss,0.28265079855918884
19,val/loss,0.29139161109924316
19,val/loss,0.3161574602127075
19,val/loss,0.27980321645736694
